	origin_source_name	origin_entity_id	tamr_id	API_NUMBER	COUNTY	LATITUDE_UNIFIED	LONGITUDE_UNIFIED	LATITUDE_SURFACE	LATITUDE_BOTTOM	LONGITUDE_BOTTOM	LONGITUDE_SURFACE	OPERATOR_ID	OPERATOR_NAME	SPUD_DATE	WELL_NAME	WELL_NUMBER	WELL_STATUS	FIELD_NAME	FIELD_ID	LEASE_NAME	NAMES_UNIFIED	WELL_NAME_UNIFIED	SPUD_DATE_tamr	API_NUMBER_strip	Geofeature
812	p	4	7		COTTLE	33.859874	-100.28339	33.859874	33.859874	-100.28339	-100.28339	339493				1				GIBSON	GIBSON	GIBSON 1			{'point': [-100.28339, 33.859874], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1358	p	5	7		PANOLA	32.2287611	-94.3607028	32.2287611	32.208169399999996	-94.3569278	-94.3607028	722890				3H				ROBERTS HV UNIT C	ROBERTS HV UNIT C	ROBERTS HV UNIT C 3H			{'point': [-94.3607028, 32.2287611], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
371	p	2	9		EASTLAND	32.4299181	-98.49825140000002	32.4299181	32.4299181	-98.49825140000002	-98.49825140000002	305100				3				ALLEN	ALLEN	ALLEN 3			{'point': [-98.49825140000002, 32.4299181], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
414	p	7	7		WICHITA	34.0642658	-98.7209137	34.0642658	34.0642658	-98.7209137	-98.7209137	398290				4				"HIESERMAN ""TRES"""	"HIESERMAN ""TRES"""	"HIESERMAN ""TRES"" 4"			{'point': [-98.7209137, 34.0642658], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
579	u	2	7	4249533870	Winkler	31.76915953	-103.20818076					265326	FELIX WATER LLC	11/30/2017		1		WAR-WINK (CHERRY CANYON)	633	"UNIVERSITY ""2-21"""	"UNIVERSITY ""2-21"""	"UNIVERSITY ""2-21"" 1"	2017-11-30	424953387	{'point': [-103.20818076, 31.76915953], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
542	p	1	7		SUTTON	30.424011600000004	-100.705268	30.424011600000004	30.424011600000004	-100.705268	-100.705268	222282		2004-04-19T00:00:00		3	Y			SHURLEY 139	SHURLEY 139	SHURLEY 139 3	2004-04-19		{'point': [-100.705268, 30.424011600000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1420	W	6	7	'3513924460		36.679916666666664	-101.5918611111111					9012	OXY USA INC	2010-06-19	STONEBRAKER BF	'1	PA				STONEBRAKER BF	STONEBRAKER BF '1	2010-06-19	'351392446	{'point': [-101.5918611111111, 36.679916666666664], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1184	p	8	7		TARRANT	32.7075186	-97.0824982	32.7075186	32.7043479	-97.065619	-97.0824982	135401				13H				RICE LOH B UNIT	RICE LOH B UNIT	RICE LOH B UNIT 13H			{'point': [-97.0824982, 32.7075186], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
911	p	5	7		KARNES	28.776742300000002	-97.9521694	28.776742300000002	28.797555600000003	-97.96406390000001	-97.9521694	525398				22H				MAY B UNIT AC	MAY B UNIT AC	MAY B UNIT AC 22H			{'point': [-97.9521694, 28.776742300000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1150	W	2	7	'35049248180000		34.726694444444448	-97.343944444444446					17205	RANKEN ENERGY CORPORATION	2010-11-29	ANNA BELLE	'3-13	AC				ANNA BELLE	ANNA BELLE '3-13	2010-11-29	'3504924818	{'point': [-97.34394444444445, 34.72669444444445], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1076	W	1	7	'35037292030000		36.047460000000001	-96.617779999999996					23271	MID-CON ENERGY OPERATING LLC	2014-07-11	MILLER	'A-18	AC				MILLER	MILLER 'A-18	2014-07-11	'3503729203	{'point': [-96.61778, 36.04746], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1418	p	8	7		KING	33.4675897	-100.0733116	33.4675897	33.4675897	-100.0733116	-100.0733116	632801				25				"BURNETT, S. B. ESTATE ""YA"""	"BURNETT, S. B. ESTATE ""YA"""	"BURNETT, S. B. ESTATE ""YA"" 25"			{'point': [-100.0733116, 33.4675897], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
352	p	4	9		MIDLAND	31.885917499999998	-101.849565	31.885917499999998	31.859162800000004	-101.8409238	-101.849565	251726				282				WTH 'H' 15-22	WTH 'H' 15-22	WTH 'H' 15-22 282			{'point': [-101.849565, 31.885917499999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
456	p	8	-		WARD	31.489885100000002	-103.0968223	31.489885100000002	31.4736576	-103.0925728	-103.0968223	251727		2008-12-22T00:00:00		3H	W			PYOTE GAS UNIT 2	PYOTE GAS UNIT 2	PYOTE GAS UNIT 2 3H	2008-12-22		{'point': [-103.0968223, 31.489885100000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1113	W	6	7	'3515123190		36.432518999999999	-98.638099999999994					17441	CHESAPEAKE OPERATING LLC	2008-07-16	WANDA JANE USA	'1-31	AC				WANDA JANE USA	WANDA JANE USA '1-31	2008-07-16	'351512319	{'point': [-98.6381, 36.432519], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1091	p	7	7		REEVES	31.233327399999997	-103.7242473	31.233327399999997	31.233327399999997	-103.7242473	-103.7242473	27200				101AH				NAVAJO	NAVAJO	NAVAJO 101AH			{'point': [-103.7242473, 31.233327399999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
605	p	1	7		WICHITA	34.0455052	-98.5221686	34.0455052	34.0455052	-98.5221686	-98.5221686	592310				5	W			BEAR, E.W.	BEAR, E.W.	BEAR, E.W. 5			{'point': [-98.5221686, 34.0455052], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
899	p	1	7		COOKE	33.6382105	-97.0802526	33.6382105	33.6382105	-97.0802526	-97.0802526	265140				1	W			BECK UNIT (3900) SAND	BECK UNIT (3900) SAND	BECK UNIT (3900) SAND 1			{'point': [-97.0802526, 33.6382105], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
580	p	1	7		COLORADO	29.439091700000002	-96.60844759999999	29.439091700000002	29.439091700000002	-96.60844759999999	-96.60844759999999	253275				6	W			PLOW REALTY	PLOW REALTY	PLOW REALTY 6			{'point': [-96.60844759999999, 29.439091700000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1326	p	2	7		HANSFORD	36.1643309	-101.38317629999999	36.1643309	36.1643309	-101.38317629999999	-101.38317629999999	182057		1977-07-28T00:00:00		1	D			LACKEY	LACKEY	LACKEY 1	1977-07-28		{'point': [-101.38317629999999, 36.1643309], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
359	W	1	9	'35045229790000		36.230490000000003	-99.832719999999995					16711	UNIT PETROLEUM COMPANY	2010-11-20	EHRLICH	'11-6H	AC				EHRLICH	EHRLICH '11-6H	2010-11-20	'3504522979	{'point': [-99.83272, 36.23049], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
75	p	9	-		ANDREWS	32.1764005	-102.77493129999999	32.1764005	32.1764005	-102.77493129999999	-102.77493129999999	29340				E  9	W			UNIVERSITY 11 SEC. 2	UNIVERSITY 11 SEC. 2	UNIVERSITY 11 SEC. 2 E  9			{'point': [-102.77493129999999, 32.1764005], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1248	p	1	7		JIM WELLS	27.885251899999997	-98.0172236	27.885251899999997	27.885251899999997	-98.0172236	-98.0172236	337200		1984-09-05T00:00:00		5	W			BARBON-HENDRICKS	BARBON-HENDRICKS	BARBON-HENDRICKS 5	1984-09-05		{'point': [-98.0172236, 27.885251899999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
389	W	1	-	'35019262200000		34.407375999999999	-97.500308000000004					17710	PRUITT OPERATING COMPANY LLC	2017-05-11	RW RICHARDS	'11 INJ	AC				RW RICHARDS	RW RICHARDS '11 INJ	2017-05-11	'350192622	{'point': [-97.500308, 34.407376], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
181	u	7	-	4200341250	Andrews	32.4848897	-102.36039438					924624	WILLIAMS, CLAYTON ENERGY, INC.	11/30/2009		1		SPRABERRY (TREND AREA) (08)	451	"ANDREWS UNIVERSITY ""10"""	"ANDREWS UNIVERSITY ""10"""	"ANDREWS UNIVERSITY ""10"" 1"	2009-11-30	420034125	{'point': [-102.36039438, 32.4848897], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1226	p	4	7		PANOLA	32.1334371	-94.2900946	32.1334371	32.1334371	-94.2900946	-94.2900946	775854				5				C. E. MOORE UNIT	C. E. MOORE UNIT	C. E. MOORE UNIT 5			{'point': [-94.2900946, 32.1334371], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
629	W	6	7	'3514921500		35.407989999999998	-99.197469999999996					17441	CHESAPEAKE OPERATING LLC	2010-04-13	FINNELL	'1-22H	AC				FINNELL	FINNELL '1-22H	2010-04-13	'35149215	{'point': [-99.19747, 35.40799], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
952	W	2	7	'35047245100000		36.168627999999998	-97.579610000000002					2057	SPESS OIL COMPANY INC	2011-03-15	RAY HAYWARD	'1	PA				RAY HAYWARD	RAY HAYWARD '1	2011-03-15	'350472451	{'point': [-97.57961, 36.168628], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
534	p	7	7		FREESTONE	31.4489777	-96.2340056	31.4489777	31.4489777	-96.2340056	-96.2340056	945936		2010-05-27T00:00:00		23	Y			H. L. & P. GAS UNIT	H. L. & P. GAS UNIT	H. L. & P. GAS UNIT 23	2010-05-27		{'point': [-96.2340056, 31.4489777], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
306	u	1	9	4237101908	Pecos	30.89875549	-102.33310613					94745	BROADWATER EXPLORATION, INC.	11/7/1941		4C		TAYLOR LINK	455	"University ""E"""	"University ""E"""	"University ""E"" 4C"	1941-11-07	4237101908	{'point': [-102.33310613, 30.89875549], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
126	p	1	-		ANDREWS	32.1444491	-102.7656391	32.1444491	32.1444491	-102.7656391	-102.7656391	569690				2	W			UNIVERSITY 11 A	UNIVERSITY 11 A	UNIVERSITY 11 A 2			{'point': [-102.7656391, 32.1444491], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1377	p	5	7		JACK	33.4175488	-98.0480441	33.4175488	33.4175488	-98.0480441	-98.0480441	328773		1978-12-17T00:00:00		2	D			KIRK, LEWIS ET AL	KIRK, LEWIS ET AL	KIRK, LEWIS ET AL 2	1978-12-17		{'point': [-98.0480441, 33.4175488], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
300	p	5	9		NOLAN	32.3746977	-100.2800314	32.3746977	32.3746977	-100.2800314	-100.2800314	564673				3				SIMS	SIMS	SIMS 3			{'point': [-100.2800314, 32.3746977], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
198	p	8	-		ANDREWS	32.173013899999994	-102.7529801	32.173013899999994	32.173013899999994	-102.7529801	-102.7529801	649245				51				GOLDSMITH, N SAN ANDRES CONS U	GOLDSMITH, N SAN ANDRES CONS U	GOLDSMITH, N SAN ANDRES CONS U 51			{'point': [-102.7529801, 32.173013899999994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1277	p	5	7		WINKLER	31.784763800000004	-103.2624465	31.784763800000004	31.8119467	-103.2708541	-103.2624465	265322				2H				BRIDAL VEIL STATE 4132-27 A	BRIDAL VEIL STATE 4132-27 A	BRIDAL VEIL STATE 4132-27 A 2H			{'point': [-103.2624465, 31.784763800000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
76	p	9	-		ANDREWS	32.1764005	-102.77493129999999	32.1764005	32.1764005	-102.77493129999999	-102.77493129999999	29340				E  9	W			UNIVERSITY 11 SEC. 2	UNIVERSITY 11 SEC. 2	UNIVERSITY 11 SEC. 2 E  9			{'point': [-102.77493129999999, 32.1764005], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
587	W	3	7	'35073259580000		35.898668000000001	-97.751682000000002					23509	OKLAHOMA ENERGY ACQUISITIONS LP	2018-04-11	SAWGRASS 1705	'10-32MH					SAWGRASS 1705	SAWGRASS 1705 '10-32MH	2018-04-11	'3507325958	{'point': [-97.751682, 35.898668], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
425	W	2	7	'35053231760000		36.796880999999999	-97.818348					22281	SANDRIDGE EXPLORATION & PRODUCTION LLC	2012-12-14	HEIDI 2706	'3-23H	AC				HEIDI 2706	HEIDI 2706 '3-23H	2012-12-14	'3505323176	{'point': [-97.818348, 36.796881], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
90	p	1	3		UPTON	31.2336205	-101.796527	31.2336205	31.2336205	-101.796527	-101.796527	630591		1997-04-24T00:00:00		1	W			UNIVERSITY AH	UNIVERSITY AH	UNIVERSITY AH 1	1997-04-24		{'point': [-101.796527, 31.2336205], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1361	p	1	7		GRAY	35.4412682	-100.9575412	35.4412682	35.4412682	-100.9575412	-100.9575412	251939				2	W			GOOBER	GOOBER	GOOBER 2			{'point': [-100.9575412, 35.4412682], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1093	a	2	7	3501925604	CARTER	34.13339620000001	-97.3538997					14156	CITATION OIL & GAS CORPORATION		LONE GROVE DEESE UNIT	12-3					LONE GROVE DEESE UNIT	LONE GROVE DEESE UNIT 12-3		3501925604	{'point': [-97.3538997, 34.13339620000001], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
494	p	9	7		GREGG	32.540547600000004	-94.8703697	32.540547600000004	32.540547600000004	-94.8703697	-94.8703697	501130		2012-02-16T00:00:00		7	W			TUTTLE, L.V.	TUTTLE, L.V.	TUTTLE, L.V. 7	2012-02-16		{'point': [-94.8703697, 32.540547600000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1191	W	5	7	'35011234250000		35.725722222222203	-98.4826388888889					3186	CONTINENTAL RESOURCES INC	2011-09-23	CRAWFORD	'1-33H	AC				CRAWFORD	CRAWFORD '1-33H	2011-09-23	'3501123425	{'point': [-98.4826388888889, 35.7257222222222], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
183	p	1	-		CROCKETT	31.042661	-101.289767	31.042661	31.042661	-101.289767	-101.289767	872440				1	D			UNIVERSITY 44-11	UNIVERSITY 44-11	UNIVERSITY 44-11 1			{'point': [-101.289767, 31.042661], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1222	p	4	7		HOWARD	32.3569909	-101.34678559999999	32.3569909	32.3342896	-101.3399285	-101.34678559999999	354954				1WA				CONROE 15-22 UNIT	CONROE 15-22 UNIT	CONROE 15-22 UNIT 1WA			{'point': [-101.34678559999999, 32.3569909], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1020	W	1	7	'3503922345		35.556536999999999	-98.874049999999997					22061	ARNOLD OIL PROPERTIES LLC	2008-12-23	HOFFMAN	'1-35	AC				HOFFMAN	HOFFMAN '1-35	2008-12-23	'3503922345	{'point': [-98.87405, 35.556537], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
373	p	3	9		WINKLER	31.677847399999997	-103.0257184	31.677847399999997	31.677847399999997	-103.0257184	-103.0257184	140903		2005-06-29T00:00:00		1639	W			G.W. O'BRIEN	G.W. O'BRIEN	G.W. O'BRIEN 1639	2005-06-29		{'point': [-103.0257184, 31.677847399999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
261	p	3	8		ANDREWS	32.094009	-102.29399000000001	32.094009	32.094009	-102.29399000000001	-102.29399000000001	263696				309				FEE 'BQ'	FEE 'BQ'	FEE 'BQ' 309			{'point': [-102.29399000000001, 32.094009], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
824	p	9	7		KENT	33.0888077	-101.02073229999999	33.0888077	33.0888077	-101.02073229999999	-101.02073229999999	875230		1984-02-15T00:00:00		1	W			"WALLACE ""L"""	"WALLACE ""L"""	"WALLACE ""L"" 1"	1984-02-15		{'point': [-101.02073229999999, 33.0888077], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
301	p	3	9		KARNES	29.044803100000003	-97.8425292	29.044803100000003	29.055805199999998	-97.8494587	-97.8425292	253162		2012-01-08T00:00:00		6H	W			WINONA UNIT	WINONA UNIT	WINONA UNIT 6H	2012-01-08		{'point': [-97.8425292, 29.044803100000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1425	p	1	7		VAN ZANDT	32.5584458	-95.62816490000002	32.5584458	32.5592397	-95.62878359999999	-95.62816490000002	876520				7				OLIVER, J. R. 207	OLIVER, J. R. 207	OLIVER, J. R. 207 7			{'point': [-95.62816490000002, 32.5584458], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
597	p	1	7		VICTORIA	28.5412844	-97.0201422	28.5412844	28.5412844	-97.0201422	-97.0201422	168348		1999-02-16T00:00:00		26	W			"MC FADDIN ""B"""	"MC FADDIN ""B"""	"MC FADDIN ""B"" 26"	1999-02-16		{'point': [-97.0201422, 28.5412844], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1207	p	2	7		BURLESON	30.466931300000002	-96.6325195	30.466931300000002	30.466931300000002	-96.6325195	-96.6325195	924630				2	W			BENTON-KAZMIR UNIT	BENTON-KAZMIR UNIT	BENTON-KAZMIR UNIT 2			{'point': [-96.6325195, 30.466931300000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1237	p	9	7		LIPSCOMB	36.12520479999999	-100.153746	36.12520479999999	36.12520479999999	-100.153746	-100.153746	457000				406				JONES #25	JONES #25	JONES #25 406			{'point': [-100.153746, 36.12520479999999], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1030	p	3	7		REEVES	31.097299600000003	-103.513594	31.097299600000003	31.096243100000002	-103.47238809999999	-103.513594	166150				9901H				SILVER HORN UNIT	SILVER HORN UNIT	SILVER HORN UNIT 9901H			{'point': [-103.513594, 31.097299600000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1350	p	9	7		REFUGIO	28.3459354	-97.2129161	28.3459354	28.3459354	-97.2129161	-97.2129161	652352				B  1				LAMBERT, M. F.	LAMBERT, M. F.	LAMBERT, M. F. B  1			{'point': [-97.2129161, 28.3459354], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
215	W	2	-	'35053234170000		36.940770000000001	-97.795550000000006					24185	IMPACT ENERGY OPERATING LLC	2014-09-30	PRIMEXX SWD 1	'3	AC				PRIMEXX SWD 1	PRIMEXX SWD 1 '3	2014-09-30	'3505323417	{'point': [-97.79555, 36.94077], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
128	p	1	-		ANDREWS	32.1444491	-102.7656391	32.1444491	32.1444491	-102.7656391	-102.7656391	569690				2	W			UNIVERSITY 11 A	UNIVERSITY 11 A	UNIVERSITY 11 A 2			{'point': [-102.7656391, 32.1444491], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
718	W	4	7	'35093250460000		36.124723400000001	-98.450181700000002					19792	KIRKPATRICK OIL COMPANY INC	2016-12-21	RAMONA	'1-13	AC				RAMONA	RAMONA '1-13	2016-12-21	'3509325046	{'point': [-98.4501817, 36.1247234], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1408	p	5	7		MILAM	31.0690281	-96.84446120000001	31.0690281	31.0690281	-96.84446120000001	-96.84446120000001	727400				3A	W			"ELLISON, C. E. ""A"""	"ELLISON, C. E. ""A"""	"ELLISON, C. E. ""A"" 3A"			{'point': [-96.84446120000001, 31.0690281], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1095	p	2	7		WHEELER	35.2365529	-100.5259807	35.2365529	35.2365529	-100.5259807	-100.5259807	195874				1	W			PAM	PAM	PAM 1			{'point': [-100.5259807, 35.2365529], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1316	p	1	7		CROSBY	33.4196805	-101.4542072	33.4196805	33.4196805	-101.4542072	-101.4542072	20572		1997-01-28T00:00:00		1	W			WARDLAW-LINDSAY	WARDLAW-LINDSAY	WARDLAW-LINDSAY 1	1997-01-28		{'point': [-101.4542072, 33.4196805], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
